GeneID	GSM1041191	GSM1041192	GSM1041193	GSM1041194	GSM1041195	GSM1041196	GSM1041197	GSM1041198	GSM1041199
100189227	0	1	0	1	0	1	0	0	0
10473	1148	1211	1381	1407	1165	957	2479	1847	1937
100189308	0	0	0	0	0	0	0	0	0
100189153	0	0	0	0	0	0	0	0	0
100189223	0	0	0	0	0	0	0	0	0
100189110	2	1	0	0	0	1	1	0	0
100189272	0	0	0	0	0	0	0	0	0
105374988	0	3	0	0	1	0	1	1	0
100189337	0	0	0	0	0	0	0	0	0
100189162	1	0	0	0	0	0	0	0	0
100189219	0	0	1	0	0	0	0	0	0
29777	695	575	491	602	734	590	973	826	1149
105374989	1	0	2	1	1	2	2	1	4
79692	244	304	299	310	224	166	485	437	402
102724851	17	15	31	23	6	9	10	3	12
105374991	0	0	0	0	0	0	0	0	0
100189303	0	0	0	0	0	0	0	0	0
100189401	0	0	0	0	0	0	0	0	0
100189391	0	0	0	0	0	0	0	0	0
100189354	0	0	0	0	0	0	0	0	0
100189372	0	0	0	0	0	0	0	0	1
107986682	0	0	0	0	0	0	0	0	0
107986683	0	0	0	0	0	0	0	0	0
105374992	0	0	0	0	0	0	0	0	0
107986680	0	0	0	0	0	0	0	0	0
387036	22	28	25	25	16	11	29	12	21
100133205	0	3	0	1	0	0	1	4	4
100270746	1	1	5	7	3	1	7	6	7
100189028	0	0	1	0	0	0	0	1	1
100189172	0	0	0	0	0	0	0	0	0
100189157	0	1	0	0	0	0	0	0	0
105374995	3	4	2	1	4	2	2	1	7
8970	441	400	199	251	517	638	350	1254	2527
8969	12	8	12	13	7	17	25	45	25
85236	518	358	341	454	1225	742	1215	5420	1175
8294	4	4	5	3	5	2	11	5	9
85235	2	1	1	1	4	0	7	3	8
100422934	0	1	1	0	1	0	0	0	1
100189196	0	0	0	0	0	0	0	0	0
100188987	0	2	0	0	0	0	0	0	0
100189143	0	0	0	0	0	0	0	0	1
100189336	0	0	0	0	0	0	0	0	0
100189368	0	0	0	0	0	0	0	0	0
100189041	0	0	0	0	0	0	0	0	0
100189167	0	0	0	0	0	0	0	0	0
100189099	0	0	0	0	0	0	0	0	0
100189067	0	1	1	0	0	0	0	0	0
100189014	0	0	0	0	0	0	0	0	0
100189310	2	3	1	1	1	0	0	0	1
10279	0	1	1	0	0	0	1	2	3
7202	0	0	0	0	0	0	0	0	0
100189213	1	1	0	0	1	0	0	0	0
100189363	0	0	0	0	0	0	0	0	0
100189408	0	0	0	0	0	0	0	0	0
100189329	0	0	0	0	0	0	0	0	0
100189002	0	0	0	0	0	0	0	0	0
94026	0	0	0	0	0	0	0	0	0
105375107	0	0	0	0	0	0	0	0	0
387316	0	0	0	0	0	0	0	0	0
100189345	0	0	0	0	0	0	0	0	0
100189182	0	0	0	0	0	0	0	0	0
7754	7	9	18	6	7	2	15	9	7
346157	18	21	34	38	22	17	63	111	81
7738	187	189	222	182	117	124	303	183	171
105375001	11	13	11	5	5	4	7	10	4
100189077	0	0	0	0	0	0	0	0	0
100189158	1	0	1	0	0	1	0	0	0
23437	0	0	0	0	0	1	0	0	0
100189247	0	0	0	0	0	0	0	0	0
100189292	0	0	0	0	0	0	0	0	0
107986584	0	5	0	0	0	0	1	2	0
23540	0	0	0	0	0	0	1	0	0
100189189	0	0	0	0	0	0	0	0	0
790951	0	0	0	0	0	0	0	0	0
100189352	0	0	0	0	0	0	0	0	0
94017	3	0	0	0	0	0	2	0	1
100189268	0	0	0	0	0	0	0	0	0
100189070	0	0	0	0	0	0	0	0	1
100189012	0	0	0	0	0	0	0	0	0
100189390	0	0	0	0	0	0	0	0	0
100189200	0	0	0	0	0	0	0	0	0
100189053	0	0	0	0	0	0	1	0	0
100189297	0	1	0	1	0	0	1	0	0
100189038	0	0	0	0	0	0	0	0	0
100189301	0	0	0	0	0	0	0	0	0
100189300	0	0	0	0	0	0	0	0	0
100189131	0	0	0	0	0	0	0	0	0
791231	0	0	0	0	0	0	0	0	0
100189095	0	1	0	0	0	0	0	0	0
100189428	0	0	1	0	0	1	0	0	0
100189205	0	0	0	0	0	0	0	0	0
100189161	0	0	0	0	0	0	0	0	0
100189340	0	0	0	0	0	1	0	0	0
100189071	1	0	0	0	0	0	0	0	0
100507173	1	0	0	0	0	0	1	3	0
100189164	0	0	0	0	0	0	0	0	0
100189374	0	0	0	0	0	0	0	0	0
100189101	0	0	0	0	0	0	0	0	0
791230	0	0	0	0	0	0	0	0	0
100131289	0	0	0	0	1	0	1	1	2
7212	0	0	0	0	0	0	0	0	0
100189214	0	0	0	0	0	0	0	1	0
100189074	0	0	0	0	0	0	0	0	0
8340	4	5	1	1	8	5	6	5	9
8329	10	8	8	5	15	13	10	74	27
8357	21	17	5	10	20	15	13	119	37
8331	13	11	3	2	12	5	10	21	15
8342	0	0	2	0	1	1	1	0	2
8363	11	7	5	9	8	9	11	20	29
8362	11	9	4	10	11	15	11	24	30
8330	5	2	1	3	6	4	12	20	13
8341	8	9	8	11	20	11	25	105	56
8332	9	7	7	0	3	5	9	6	16
3009	8	7	2	2	6	7	7	2	9
8354	2	3	2	0	2	0	2	0	1
8368	0	0	1	1	0	0	0	0	0
8356	2	3	0	0	2	2	3	2	4
8336	9	9	4	6	11	7	11	11	25
8348	15	14	6	5	16	6	24	90	53
100189315	0	0	0	0	0	0	0	0	0
100189314	0	1	0	0	0	0	0	0	0
81697	1	2	0	0	2	0	0	0	2
26212	3	3	1	2	1	2	0	0	6
442179	0	0	0	0	0	0	0	0	0
102724889	2	2	3	4	5	2	5	8	3
7718	3	8	7	12	10	11	10	19	9
221584	11	12	17	11	16	9	58	33	51
100129195	79	84	77	91	76	64	123	183	111
80345	22	19	19	21	23	8	35	27	15
7745	665	1010	986	849	625	480	1535	714	911
651302	12	19	19	9	9	6	39	9	14
100189159	0	0	0	0	0	0	0	0	0
222699	51	55	52	83	64	40	118	42	69
7746	148	160	107	141	112	138	209	209	199
387032	131	132	130	167	117	76	216	95	182
222698	0	0	1	0	1	0	1	1	1
7741	264	411	349	310	232	239	457	167	310
84547	264	328	298	211	257	234	417	94	458
64288	26	22	37	40	28	14	62	19	30
80317	146	176	135	142	133	128	234	131	167
9753	192	291	271	256	214	181	316	117	265
105374998	1	1	2	0	0	0	2	0	0
105374997	73	117	104	86	66	66	125	71	136
222696	164	191	202	147	115	81	202	95	127
100189344	0	0	0	0	0	0	0	0	0
100189118	0	0	0	0	0	0	0	0	0
100189035	0	0	0	0	1	0	0	0	0
257202	0	0	0	0	0	0	0	0	0
2880	0	0	0	0	0	0	0	0	0
100189348	0	0	0	0	0	0	0	0	0
107986586	0	0	0	1	0	0	0	0	0
100189034	0	0	0	0	0	0	0	0	0
114821	6	5	11	12	4	12	34	54	6
100189138	0	0	0	1	0	1	0	0	0
100189225	0	0	0	0	0	0	0	0	0
100189299	0	2	0	0	1	1	0	0	0
105374996	0	0	0	0	0	0	0	0	0
100189114	0	0	0	0	0	0	0	0	0
100189360	0	0	0	0	0	0	0	0	0
387055	0	0	0	0	0	0	0	0	0
100189046	0	0	0	1	0	0	0	0	0
100189400	0	0	0	0	0	0	1	0	0
100189395	0	0	1	0	0	0	0	0	0
100189092	0	0	0	0	0	0	0	0	0
100189433	1	0	0	0	0	0	0	0	1
100189033	0	0	0	0	0	0	0	0	0
100189178	0	0	0	0	0	0	0	0	0
100189365	0	0	0	0	0	0	0	0	0
100189332	0	0	0	0	0	0	0	0	0
100189082	0	0	0	0	0	0	0	0	0
100189149	0	0	0	0	0	0	0	0	0
100189137	0	0	0	0	0	0	0	0	0
100189346	0	0	0	0	0	0	0	0	0
100189170	0	0	0	0	0	0	0	0	0
100189066	0	0	0	0	0	0	0	0	0
100189093	0	0	0	0	0	0	0	0	0
401242	1	0	0	0	0	0	1	0	2
100189295	0	0	0	0	0	0	0	0	0
100189084	1	0	0	0	0	0	0	0	0
107987402	0	0	0	0	0	0	0	0	0
414760	0	0	0	0	0	0	1	1	0
5987	1463	1481	1405	1960	1596	1402	2523	2346	2668
100189237	0	0	0	0	0	0	0	0	0
100189121	0	0	0	0	0	0	0	0	0
100189202	0	0	0	0	0	0	0	0	0
729583	0	0	1	2	0	0	2	0	0
100189216	0	0	0	0	0	0	0	0	0
100189234	0	0	0	0	0	0	0	0	0
100189111	0	0	0	0	0	0	0	0	0
100189254	0	0	0	0	0	0	0	0	0
100189024	0	0	0	0	0	0	0	0	0
414761	25	36	17	32	22	24	38	12	11
100189169	2	4	1	4	3	4	2	2	0
282890	36	43	39	50	23	35	83	17	11
105375002	0	0	0	0	0	0	0	0	0
100129636	0	1	0	0	0	0	0	0	1
26692	0	0	0	0	0	0	0	0	0
442184	0	0	0	0	0	0	0	0	0
442185	0	0	0	0	0	0	0	0	0
105375003	0	0	0	0	0	0	0	0	0
442186	0	0	0	0	0	0	0	0	0
26707	0	0	0	0	0	0	0	0	0
101929006	0	0	0	0	0	0	0	0	0
105375006	0	0	0	0	0	0	0	1	0
105375005	0	0	0	0	0	0	0	0	0
442191	0	0	0	0	0	0	0	0	0
81696	0	0	0	0	0	0	0	0	0
81797	0	0	0	0	0	0	0	0	0
26529	0	0	0	0	0	0	0	0	0
105379641	0	0	0	0	0	0	0	0	0
26530	0	0	0	0	0	0	0	0	0
26531	0	0	0	0	0	0	0	0	0
442194	0	0	0	0	0	0	0	0	0
26716	0	0	0	0	0	0	0	0	0
105375008	0	0	0	0	0	0	0	0	0
116511	0	0	0	0	0	0	0	0	0
105375009	0	0	0	0	0	0	0	0	0
100507362	0	0	0	0	0	0	0	0	0
10537	0	0	0	0	0	0	0	0	2
692092	0	0	0	0	0	0	0	0	0
7932	2	4	2	6	6	2	1	2	9
2550	456	605	673	532	413	398	439	443	1078
4340	0	0	0	0	0	0	0	0	0
346171	0	0	0	0	2	0	0	4	8
3134	101	95	141	144	44	61	520	246	596
285830	14	24	47	37	21	13	43	11	19
340198	0	1	2	1	0	0	1	0	1
54435	1	0	0	0	0	0	0	0	1
352962	1	0	0	0	0	0	0	0	0
3135	5	8	10	16	3	10	139	149	136
105375010	1	0	0	1	0	0	0	0	0
352990	0	3	2	2	0	0	0	0	0
3136	475	556	638	853	373	404	2097	1501	2192
80868	1	3	6	2	4	5	29	29	40
3105	3415	4013	4593	6133	2652	3209	10390	6647	9789
10255	1	0	0	2	2	0	0	0	0
80862	51	90	71	74	45	39	60	40	49
3137	29	28	31	27	13	20	79	34	64
30834	174	168	159	202	181	206	276	257	312
6992	1363	1534	1276	1689	1400	1301	2095	2471	1375
80352	48	59	61	93	62	56	72	142	48
11074	1	0	0	0	1	0	0	0	0
104533120	0	0	0	0	1	0	1	3	0
135644	0	0	0	1	0	0	0	0	0
10107	0	0	0	0	0	0	0	1	0
89870	0	0	0	0	0	0	0	0	0
7726	1441	1577	1309	1635	1371	1119	2528	1719	2015
414778	7	9	11	14	11	2	5	5	17
3139	37	60	45	63	32	30	73	58	55
414777	718	948	1123	1269	893	758	1424	1761	1154
56658	313	308	309	442	266	261	483	592	522
202658	276	317	229	307	253	243	367	367	343
79897	194	229	142	195	171	175	254	243	261
105375012	0	1	0	0	2	0	0	0	0
3133	2889	3418	3796	6161	2965	2764	10028	10267	8020
111082993	0	2	5	2	3	1	1	2	4
2794	1808	1929	2035	2350	1917	1704	3202	2728	3323
80742	391	362	289	286	240	222	475	140	420
107986587	8	14	17	8	6	10	9	2	8
23	3940	3975	2726	3020	4105	3809	5240	4717	6158
100126314	4	2	2	1	4	3	1	0	5
5514	2204	2182	2038	2101	2102	1813	3141	2580	3676
28973	1345	1155	952	1192	1272	1149	1530	998	1891
79969	211	206	182	163	137	141	228	103	313
221545	262	296	185	255	231	261	337	409	389
8449	2135	2227	1320	1726	1910	1973	2455	2258	2883
170954	4927	5093	4608	6043	5897	5709	6992	7208	9214
11270	915	779	650	478	599	518	767	88	859
9656	2061	2107	1188	949	1296	1463	1755	479	2356
106478956	160	155	72	76	93	119	98	25	121
203068	90115	78494	55896	51378	69302	56739	92998	55845	68218
10211	5306	4983	4348	4843	3386	2893	6889	3289	4038
105379695	141	202	179	241	360	384	261	920	982
8870	869	1324	942	1417	2219	2028	1467	5176	5812
105375013	0	2	2	3	2	2	2	1	4
401247	1	8	7	5	4	2	19	3	8
105375014	0	0	0	0	0	0	1	0	1
780	290	255	341	580	176	166	933	320	624
100616237	1	0	0	0	0	0	0	0	0
2968	514	534	364	422	409	411	771	391	715
57176	811	883	733	809	688	783	910	468	955
389376	0	0	0	0	0	0	0	0	0
135656	1	0	0	0	0	0	0	0	0
102723346	0	0	0	0	0	0	0	0	1
394263	0	0	0	0	0	0	0	0	0
100507679	1	0	0	2	0	0	0	0	0
285834	0	0	0	0	0	0	0	0	0
29113	0	0	0	0	0	0	0	0	0
170679	12	18	14	41	17	12	21	25	6
1041	9	16	12	11	4	5	12	9	4
170680	1	4	6	2	1	2	5	3	2
54535	843	899	437	427	451	491	815	247	757
6941	3133	2625	1715	1149	1891	1677	3898	131	2871
5460	20	18	13	7	9	8	17	4	5
100130889	0	0	0	0	0	0	0	0	0
253018	16	20	13	6	7	9	7	2	6
3107	5097	5603	7111	9897	3704	3911	13887	9332	15577
105375015	0	0	0	0	0	0	0	0	0
112267902	0	0	0	0	0	1	0	0	0
3106	1805	1441	3054	2789	980	1075	9546	5370	11387
102465537	0	0	1	1	0	1	1	1	2
101929072	87	87	78	145	75	52	101	97	84
100507436	942	979	1724	2373	1216	1117	2902	7384	2410
101929111	1	2	10	5	1	1	1	0	0
10866	14	13	31	33	8	7	18	6	12
352961	2	0	2	1	0	0	0	0	1
102725068	16	18	28	45	25	17	27	17	19
4277	595	651	812	980	631	490	1584	1239	1074
401250	1	2	1	2	2	3	5	1	1
100532737	3272	2675	2257	1927	2570	2198	7899	8513	3956
7919	3263	2665	2251	1919	2565	2191	7822	8397	3942
692233	1	4	2	0	3	2	2	1	1
692199	23	26	21	17	21	18	124	268	13
106478957	8	6	6	9	6	5	13	6	9
534	12	6	16	22	24	9	70	114	29
4795	343	390	365	506	291	321	522	473	451
100287329	7	7	5	6	3	6	3	1	7
4049	5	7	5	4	6	6	4	0	12
7124	0	1	1	0	1	0	2	1	5
4050	2	1	1	4	1	0	3	0	3
7940	1	2	1	2	0	0	0	2	4
259197	0	0	0	1	0	0	0	0	0
199	0	0	0	0	0	0	0	0	0
7916	15373	15057	9653	10381	8907	9889	21213	11513	19353
677820	6	5	2	2	3	2	2	0	3
102466745	2	4	2	1	3	2	0	0	2
